Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C1004,P137,Category_3,107.14,2023-08-19
C2031,P073,Category_10,185.31,2023-02-19
C0415,P149,Category_3,254.19,2023-07-16
C3426,P128,Category_9,346.75,2023-03-23
C2683,P479,Category_7,24.46,2023-10-23
C2562,P098,Category_3,400.71,2023-03-23
C4082,P264,Category_1,315.81,2023-08-28
C4086,P451,Category_2,45.47,2023-06-07
C4075,P012,Category_1,437.42,2023-02-16
C3222,P259,Category_4,460.83,2023-08-23
C1973,P111,Category_3,35.23,2023-10-26
C2891,P025,Category_8,142.05,2023-01-26
C2305,P254,Category_4,404.07,2023-11-02
C3856,P147,Category_10,375.39,2023-10-02
C0067,P434,Category_9,96.34,2023-02-25
C3531,P069,Category_6,108.63,2023-05-16
C2997,P392,Category_1,188.38,2023-07-26
C2998,P024,Category_4,244.84,2023-07-25
C0420,P292,Category_2,311.04,2023-10-15
C1595,P186,Category_8,187.61,2023-10-11
C2365,P038,Category_7,233.95,2023-07-17
C4131,P231,Category_1,375.0,2023-10-09
C2292,P423,Category_4,23.16,2023-11-16
C0974,P066,Category_6,129.96,2023-02-19
C3227,P192,Category_2,358.11,2023-06-23
C4570,P481,Category_3,448.13,2023-07-07
C1182,P102,Category_9,258.28,2023-11-05
C4171,P206,Category_6,268.4,2023-09-14
C0330,P024,Category_4,58.05,2023-01-20
C1123,P366,Category_5,226.47,2023-06-20
C3881,P266,Category_5,268.65,2023-08-22
C1221,P311,Category_4,125.02,2023-09-21
C1146,P168,Category_8,138.28,2023-11-10
C2610,P084,Category_1,191.76,2023-07-21
C2452,P304,Category_2,14.94,2023-06-22
C4156,P425,Category_4,164.43,2023-09-18
C4361,P251,Category_9,109.67,2023-12-29
C4612,P154,Category_1,167.11,2023-09-01
C0137,P189,Category_2,64.28,2023-06-19
C0898,P214,Category_3,445.81,2023-10-26
C2521,P408,Category_6,298.83,2023-12-19
C0219,P306,Category_10,341.16,2023-08-31
C2176,P496,Category_8,395.64,2023-12-02
C4739,P296,Category_7,251.73,2023-04-27
C0421,P299,Category_4,48.03,2023-09-03
C1397,P269,Category_7,270.87,2023-11-19
C3115,P076,Category_4,295.49,2023-12-15
C1985,P017,Category_9,373.99,2023-10-21
C0901,P098,Category_3,218.67,2023-01-10
C3613,P161,Category_5,68.15,2023-08-03
C1241,P212,Category_4,145.47,2023-12-20
C1671,P211,Category_8,184.73,2023-09-14
C3864,P447,Category_6,324.73,2023-02-01
C1132,P266,Category_5,287.54,2023-04-17
C4595,P167,Category_2,181.27,2023-12-06
C3919,P270,Category_9,493.33,2023-07-12
C2571,P490,Category_4,304.86,2023-03-30
C3766,P468,Category_2,122.43,2023-09-30
C2805,P280,Category_6,55.38,2023-07-01
C2166,P313,Category_4,80.67,2023-09-05
C1576,P491,Category_7,126.75,2023-05-07
C2286,P286,Category_9,84.54,2023-06-02
C1843,P483,Category_10,97.35,2023-06-02
C2368,P361,Category_8,146.12,2023-04-17
C4006,P163,Category_1,90.82,2023-09-03
C2858,P287,Category_3,448.9,2023-05-21
C2358,P063,Category_7,44.72,2023-10-21
C4450,P195,Category_10,264.63,2023-07-22
C2828,P489,Category_5,208.15,2023-03-16
C2380,P022,Category_9,491.28,2023-05-28
C0648,P178,Category_10,60.46,2023-08-15
C2101,P383,Category_6,201.94,2023-09-03
C1753,P104,Category_5,484.89,2023-10-03
C2222,P478,Category_4,433.43,2023-10-15
C2226,P071,Category_5,409.45,2023-02-25
C4808,P123,Category_7,132.66,2023-05-05
C0416,P343,Category_1,89.59,2023-09-29
C1849,P327,Category_9,335.98,2023-04-30
C0431,P052,Category_10,465.04,2023-07-31
C2706,P368,Category_1,280.6,2023-08-30
C0824,P349,Category_2,287.95,2023-03-12
C0043,P494,Category_6,143.59,2023-10-09
C1294,P209,Category_4,385.9,2023-12-01
C3897,P245,Category_4,97.59,2023-11-30
C1634,P388,Category_3,165.22,2023-05-28
C2632,P147,Category_10,215.59,2023-11-27
C0485,P465,Category_6,256.27,2023-02-15
C4704,P119,Category_7,124.99,2023-10-01
C0306,P468,Category_2,61.84,2023-03-31
C3424,P452,Category_7,307.26,2023-04-01
C0298,P429,Category_2,147.87,2023-07-23
C4059,P096,Category_7,292.71,2023-05-29
C0307,P005,Category_4,81.41,2023-06-02
C4653,P309,Category_6,243.16,2023-02-24
C2745,P146,Category_9,268.63,2023-08-21
C4451,P269,Category_7,30.65,2023-09-10
C1100,P436,Category_1,171.62,2023-09-16
C3835,P140,Category_5,71.54,2023-04-09
C0923,P170,Category_9,36.37,2023-03-25
C3760,P332,Category_6,495.03,2023-05-12
C1526,P008,Category_9,164.57,2023-06-22
C2417,P291,Category_3,405.89,2023-12-12
C1583,P090,Category_2,131.05,2023-11-09
C3322,P424,Category_1,342.34,2023-08-07
C4222,P168,Category_8,381.31,2023-02-14
C3284,P343,Category_1,299.84,2023-02-18
C1514,P072,Category_2,238.43,2023-09-02
C2651,P480,Category_7,208.86,2023-05-08
C0056,P134,Category_2,177.69,2023-07-16
C1930,P229,Category_1,465.12,2023-05-17
C2701,P155,Category_10,416.16,2023-10-26
C4694,P006,Category_3,482.69,2023-05-14
C2946,P355,Category_10,66.53,2023-05-01
C0509,P342,Category_9,366.78,2023-03-02
C3813,P158,Category_1,469.48,2023-03-23
C3322,P352,Category_3,94.71,2023-09-15
C2548,P354,Category_5,37.92,2023-03-02
C2417,P189,Category_2,371.85,2023-11-11
C1810,P113,Category_8,289.36,2023-03-10
C3918,P079,Category_7,421.71,2023-08-21
C4963,P192,Category_2,74.19,2023-08-01
C4500,P468,Category_2,398.66,2023-08-30
C4404,P411,Category_5,104.81,2023-12-07
C1790,P391,Category_6,86.01,2023-05-07
C4881,P448,Category_7,86.31,2023-02-11
C4305,P229,Category_1,408.21,2023-09-28
C2964,P040,Category_6,334.27,2023-10-16
C0920,P032,Category_5,263.92,2023-10-08
C4141,P104,Category_5,182.62,2023-10-21
C4397,P077,Category_3,439.21,2023-03-26
C2688,P438,Category_5,199.26,2023-09-24
C3620,P060,Category_2,409.22,2023-12-15
C1683,P368,Category_1,222.37,2023-10-26
C4005,P047,Category_2,191.59,2023-09-19
C3650,P415,Category_1,234.03,2023-01-29
C3715,P068,Category_6,154.18,2023-09-20
C3404,P234,Category_2,375.07,2023-10-16
C0473,P287,Category_3,253.85,2023-08-25
C2525,P371,Category_5,119.95,2023-01-12
C3244,P131,Category_9,450.29,2023-01-02
C1786,P297,Category_2,195.03,2023-02-07
C0372,P217,Category_8,274.06,2023-06-26
C0523,P278,Category_9,453.7,2023-01-31
C0566,P479,Category_7,314.0,2023-08-30
C0260,P147,Category_10,62.86,2023-07-29
C1475,P394,Category_4,470.22,2023-03-11
C3444,P192,Category_2,315.72,2023-07-15
C3675,P446,Category_6,170.78,2023-07-13
C3078,P042,Category_10,73.94,2023-12-16
C4418,P069,Category_6,398.04,2023-12-01
C2849,P061,Category_4,311.94,2023-04-02
C4402,P202,Category_1,269.06,2023-09-28
C1044,P373,Category_8,447.48,2023-04-25
C0029,P388,Category_3,395.36,2023-01-12
C2445,P238,Category_9,80.08,2023-12-11
C4461,P218,Category_4,159.3,2023-09-30
C3108,P422,Category_4,128.0,2023-04-28
C2028,P236,Category_4,373.25,2023-06-27
C1271,P142,Category_3,21.6,2023-04-07
C0925,P017,Category_9,287.1,2023-12-05
C3435,P315,Category_7,382.42,2023-01-09
C1972,P106,Category_7,439.0,2023-02-04
C0827,P305,Category_7,174.33,2023-01-18
C3658,P307,Category_10,411.52,2023-12-11
C0399,P126,Category_9,59.76,2023-01-23
C3296,P225,Category_6,423.99,2023-04-30
C4422,P112,Category_9,68.11,2023-01-29
C1148,P258,Category_8,201.66,2023-05-29
C1919,P418,Category_4,399.66,2023-10-22
C2613,P296,Category_7,79.21,2023-11-03
C2627,P122,Category_7,118.48,2023-06-04
C1174,P339,Category_9,362.52,2023-09-24
C1811,P212,Category_4,361.42,2023-06-03
C2255,P032,Category_5,322.37,2023-10-13
C4847,P451,Category_2,348.5,2023-03-31
C3500,P285,Category_9,273.65,2023-09-11
C0385,P498,Category_4,129.64,2023-06-26
C3123,P403,Category_3,176.12,2023-09-26
C2612,P357,Category_6,94.89,2023-08-02
C3345,P077,Category_3,454.68,2023-06-03
C3084,P095,Category_8,293.78,2023-10-03
C3880,P124,Category_10,203.42,2023-04-26
C2464,P440,Category_10,233.69,2023-12-29
C1183,P413,Category_2,473.91,2023-08-26
C0473,P288,Category_1,80.91,2023-07-31
C3413,P286,Category_9,295.18,2023-09-29
C1099,P199,Category_4,255.41,2023-05-05
C2089,P105,Category_10,307.67,2023-06-19
C0648,P473,Category_6,13.96,2023-08-19
C3040,P048,Category_7,436.7,2023-10-02
C1561,P027,Category_5,466.4,2023-05-18
C3090,P345,Category_5,284.74,2023-11-06
C4940,P021,Category_4,349.84,2023-02-07
C1542,P412,Category_3,461.64,2023-10-28
C4579,P112,Category_9,355.08,2023-09-03
C1712,P446,Category_6,80.51,2023-06-20
C2484,P490,Category_4,290.26,2023-01-08
C1736,P480,Category_7,305.32,2023-04-08
C0962,P383,Category_6,214.94,2023-09-03
C1988,P357,Category_6,369.54,2023-11-06
C1676,P204,Category_2,467.51,2023-05-03
C4523,P165,Category_10,463.16,2023-05-25
C3119,P239,Category_8,228.17,2023-10-01
C2944,P158,Category_1,61.05,2023-05-14
C2947,P263,Category_7,492.5,2023-09-12
C3818,P051,Category_5,420.25,2023-08-29
C2624,P469,Category_5,66.71,2023-04-15
C3037,P161,Category_5,460.82,2023-07-31
C0375,P289,Category_9,435.6,2023-04-24
C1196,P009,Category_2,261.82,2023-05-14
C4533,P479,Category_7,297.68,2023-10-27
C4745,P369,Category_6,202.51,2023-08-02
C2419,P079,Category_7,32.11,2023-04-11
C2703,P118,Category_3,170.92,2023-07-14
C4668,P427,Category_6,402.41,2023-05-06
C4091,P282,Category_1,7.29,2023-12-02
C2766,P132,Category_5,170.08,2023-09-08
C4019,P236,Category_4,202.09,2023-03-28
C2886,P087,Category_6,271.01,2023-03-13
C4478,P251,Category_9,460.33,2023-04-05
C4442,P329,Category_9,176.44,2023-01-31
C4293,P018,Category_10,176.74,2023-02-08
C0398,P392,Category_1,370.06,2023-01-04
C3379,P071,Category_5,228.85,2023-11-19
C1896,P035,Category_6,116.18,2023-12-29
C1238,P005,Category_4,228.96,2023-04-22
C4143,P234,Category_2,74.72,2023-07-11
C0496,P317,Category_5,92.31,2023-11-23
C3959,P338,Category_8,251.69,2023-09-07
C0129,P004,Category_4,212.37,2023-09-30
C4520,P211,Category_8,457.85,2023-01-07
C0138,P272,Category_3,184.38,2023-05-21
C4389,P147,Category_10,292.39,2023-01-09
C4115,P417,Category_4,317.97,2023-12-24
C3528,P413,Category_2,11.48,2023-04-02
C0877,P471,Category_5,333.45,2023-02-19
C4296,P077,Category_3,93.13,2023-05-04
C1573,P318,Category_8,480.73,2023-09-27
C2068,P418,Category_4,78.59,2023-07-01
C2190,P408,Category_6,210.24,2023-07-23
C0648,P192,Category_2,47.25,2023-07-27
C3761,P290,Category_2,498.45,2023-05-05
C1851,P154,Category_1,253.59,2023-12-17
C0661,P335,Category_6,299.72,2023-11-29
C0260,P048,Category_7,38.2,2023-07-27
C3107,P194,Category_1,376.23,2023-10-10
C3900,P029,Category_3,108.9,2023-11-23
C0078,P360,Category_9,449.54,2023-03-29
C0678,P256,Category_7,106.54,2023-08-11
C2714,P290,Category_2,99.39,2023-02-18
C4327,P471,Category_5,23.09,2023-01-22
C1883,P109,Category_6,238.67,2023-12-21
C4644,P244,Category_8,284.6,2023-05-19
C0382,P474,Category_7,37.53,2023-02-08
C2297,P461,Category_4,388.89,2023-10-06
C4617,P337,Category_3,229.38,2023-01-17
C1470,P476,Category_9,264.57,2023-06-11
C0129,P493,Category_10,223.18,2023-04-17
C4809,P074,Category_3,203.38,2023-12-31
C3263,P476,Category_9,282.02,2023-02-09
C2452,P084,Category_1,81.84,2023-10-16
C1970,P291,Category_3,95.05,2023-07-19
C4429,P170,Category_9,431.58,2023-07-16
C1147,P405,Category_7,473.33,2023-12-19
C0643,P257,Category_8,189.79,2023-06-27
C0440,P051,Category_5,139.02,2023-08-12
C1902,P430,Category_5,323.78,2023-02-08
C2791,P310,Category_5,207.32,2023-11-11
C4880,P204,Category_2,17.57,2023-06-17
C0243,P325,Category_2,82.3,2023-05-20
C3691,P252,Category_1,359.41,2023-04-27
C2915,P284,Category_8,331.17,2023-07-12
C3538,P096,Category_7,18.41,2023-12-15
C4800,P339,Category_9,114.88,2023-07-14
C0703,P396,Category_2,119.38,2023-11-13
C2420,P409,Category_7,337.59,2023-05-07
C0603,P043,Category_5,14.76,2023-05-18
C1264,P195,Category_10,56.53,2023-12-31
C1264,P379,Category_2,400.96,2023-07-19
C2595,P185,Category_6,93.38,2023-02-24
C0750,P003,Category_5,328.11,2023-06-07
C3644,P185,Category_6,122.9,2023-05-19
C0838,P068,Category_6,54.22,2023-02-14
C1536,P221,Category_4,125.37,2023-08-18
C4563,P285,Category_9,362.52,2023-09-20
C3343,P053,Category_6,428.57,2023-01-14
C0735,P182,Category_4,415.96,2023-10-11
C0763,P306,Category_10,201.61,2023-11-03
C2658,P443,Category_2,335.7,2023-07-17
C0102,P150,Category_6,106.47,2023-07-31
C3177,P399,Category_7,150.11,2023-02-13
C4584,P464,Category_2,448.69,2023-05-05
C4686,P267,Category_8,11.44,2023-03-28
C3119,P087,Category_6,47.33,2023-03-13
C2203,P155,Category_10,107.9,2023-05-18
C4040,P075,Category_9,18.13,2023-02-02
C1370,P223,Category_2,94.81,2023-05-22
C3450,P154,Category_1,293.61,2023-09-05
C0631,P185,Category_6,213.61,2023-05-09
C2021,P370,Category_3,446.87,2023-11-17
C4062,P305,Category_7,409.63,2023-11-12
C1602,P235,Category_4,174.2,2023-02-24
C1110,P156,Category_6,133.41,2023-01-04
C3242,P171,Category_3,192.95,2023-11-14
C3113,P412,Category_3,297.2,2023-06-18
C3607,P172,Category_3,137.69,2023-08-09
C4870,P070,Category_4,313.95,2023-06-03
C2627,P309,Category_6,207.66,2023-12-22
C1646,P246,Category_2,278.26,2023-06-10
C1456,P494,Category_6,220.88,2023-07-23
C2615,P150,Category_6,150.76,2023-12-22
C4023,P496,Category_8,474.48,2023-10-22
C1986,P167,Category_2,382.98,2023-07-12
C2297,P419,Category_8,74.36,2023-07-21
C2991,P059,Category_5,434.89,2023-10-16
C1637,P304,Category_2,246.28,2023-10-07
C1474,P350,Category_2,447.8,2023-10-09
C0221,P488,Category_5,400.93,2023-08-25
C1718,P225,Category_6,215.48,2023-05-30
C0567,P420,Category_6,16.12,2023-07-29
C4091,P072,Category_2,138.0,2023-11-21
C2481,P124,Category_10,273.11,2023-05-10
C1263,P367,Category_1,318.57,2023-08-05
C3089,P038,Category_7,132.65,2023-08-18
C4899,P246,Category_2,73.98,2023-10-26
C3284,P274,Category_5,418.29,2023-09-17
C3427,P279,Category_1,492.28,2023-01-19
C2946,P360,Category_9,265.22,2023-10-02
C4865,P327,Category_9,89.98,2023-02-13
C0896,P394,Category_4,139.79,2023-05-08
C2909,P086,Category_1,14.1,2023-11-28
C0363,P289,Category_9,457.58,2023-11-27
C3274,P496,Category_8,63.29,2023-06-19
C3527,P055,Category_4,290.38,2023-01-06
C0808,P133,Category_6,140.66,2023-04-24
C4184,P383,Category_6,279.32,2023-09-23
C4572,P298,Category_10,327.45,2023-12-19
C4713,P114,Category_2,415.72,2023-08-17
C3065,P201,Category_2,107.18,2023-08-26
C4822,P354,Category_5,10.44,2023-09-14
C1235,P177,Category_9,72.76,2023-01-13
C3955,P054,Category_10,450.51,2023-06-01
C3408,P472,Category_7,437.58,2023-02-13
C0951,P426,Category_7,300.72,2023-03-14
C2854,P160,Category_6,302.26,2023-06-25
C3731,P402,Category_4,334.19,2023-04-16
C4269,P248,Category_9,91.81,2023-06-28
C3901,P050,Category_9,457.63,2023-08-13
C3707,P164,Category_4,212.29,2023-02-04
C2460,P023,Category_7,194.65,2023-12-30
C0943,P012,Category_1,261.86,2023-06-25
C0896,P347,Category_3,28.25,2023-03-26
C1999,P265,Category_7,87.31,2023-03-31
C4522,P082,Category_4,370.33,2023-06-19
C4587,P219,Category_8,45.99,2023-08-25
C1900,P409,Category_7,303.56,2023-07-27
C1512,P096,Category_7,126.45,2023-11-24
C3541,P203,Category_4,197.7,2023-01-15
C1617,P231,Category_1,147.9,2023-10-31
C3519,P200,Category_1,181.06,2023-01-03
C1760,P106,Category_7,360.93,2023-05-23
C0513,P296,Category_7,152.08,2023-02-22
C4399,P096,Category_7,285.37,2023-07-07
C2671,P101,Category_4,240.64,2023-08-23
C0934,P135,Category_5,333.52,2023-12-10
C4010,P271,Category_8,468.73,2023-11-24
C2568,P306,Category_10,367.62,2023-07-18
C3216,P301,Category_10,111.4,2023-02-28
C2851,P181,Category_9,20.44,2023-08-23
C1414,P417,Category_4,134.82,2023-12-11
C2437,P471,Category_5,299.56,2023-11-11
C4835,P044,Category_1,30.46,2023-12-11
C1098,P161,Category_5,250.7,2023-03-02
C1955,P157,Category_8,300.44,2023-03-01
C1500,P192,Category_2,170.45,2023-12-22
C1159,P262,Category_3,386.6,2023-07-18
C3427,P306,Category_10,57.77,2023-03-12
C4709,P197,Category_4,42.19,2023-08-05
C1522,P250,Category_1,365.45,2023-11-22
C4403,P356,Category_4,250.27,2023-11-27
C1420,P285,Category_9,345.76,2023-03-27
C4012,P148,Category_4,220.24,2023-03-13
C1533,P162,Category_4,126.97,2023-08-19
C0440,P444,Category_10,410.46,2023-07-03
C0079,P249,Category_2,400.71,2023-03-11
C1599,P418,Category_4,348.87,2023-07-16
C4601,P259,Category_4,139.71,2023-12-01
C4055,P210,Category_5,297.16,2023-12-17
C4029,P213,Category_9,183.68,2023-12-30
C3637,P251,Category_9,50.33,2023-03-27
C0678,P290,Category_2,459.07,2023-01-16
C1807,P150,Category_6,72.73,2023-01-17
C2252,P116,Category_2,475.37,2023-10-03
C2365,P087,Category_6,225.77,2023-08-23
C4634,P381,Category_9,96.64,2023-09-11
C4504,P262,Category_3,273.24,2023-02-27
C4692,P059,Category_5,437.11,2023-05-18
C4450,P422,Category_4,367.45,2023-07-07
C4441,P422,Category_4,404.25,2023-01-22
C3616,P280,Category_6,331.1,2023-04-22
C3483,P053,Category_6,347.68,2023-12-01
C2028,P153,Category_9,425.35,2023-01-17
C3685,P135,Category_5,128.59,2023-06-28
C0713,P225,Category_6,247.27,2023-03-02
C1942,P108,Category_7,114.5,2023-10-29
C2873,P441,Category_5,493.9,2023-12-30
C5000,P324,Category_10,472.31,2023-08-08
C1360,P316,Category_3,24.52,2023-03-13
C1693,P417,Category_4,354.26,2023-04-16
C0487,P292,Category_2,463.0,2023-06-29
C4361,P144,Category_2,94.38,2023-11-02
C4414,P087,Category_6,286.13,2023-06-15
C2398,P149,Category_3,458.17,2023-10-21
C2191,P488,Category_5,21.8,2023-09-21
C0781,P070,Category_4,350.22,2023-07-30
C0486,P142,Category_3,152.19,2023-12-02
C1040,P360,Category_9,462.58,2023-03-09
C2046,P075,Category_9,485.67,2023-12-31
C2639,P425,Category_4,472.41,2023-05-07
C3218,P251,Category_9,239.74,2023-03-14
C4731,P324,Category_10,431.71,2023-05-18
C3394,P193,Category_6,423.05,2023-08-20
C0619,P325,Category_2,162.95,2023-02-17
C3301,P264,Category_1,415.31,2023-05-23
C3024,P233,Category_6,23.32,2023-09-07
C2682,P298,Category_10,300.15,2023-01-02
C0764,P375,Category_7,118.85,2023-08-23
C2935,P436,Category_1,64.68,2023-02-02
C4379,P204,Category_2,43.09,2023-04-22
C3520,P423,Category_4,349.66,2023-04-19
C4053,P138,Category_8,173.24,2023-06-15
C2324,P173,Category_8,363.76,2023-10-08
C4735,P067,Category_3,37.35,2023-10-17
C3976,P404,Category_3,161.07,2023-06-25
C0397,P024,Category_4,272.05,2023-02-20
C3765,P009,Category_2,396.41,2023-03-05
C1295,P226,Category_7,162.78,2023-08-22
C0006,P491,Category_7,314.82,2023-08-08
C1658,P353,Category_5,443.56,2023-03-09
C2473,P082,Category_4,309.85,2023-05-21
C0765,P336,Category_5,120.31,2023-07-04
C2052,P043,Category_5,17.08,2023-07-10
C1356,P027,Category_5,435.7,2023-07-22
C2503,P372,Category_3,15.53,2023-12-25
C1919,P220,Category_7,437.98,2023-12-02
C0748,P361,Category_8,266.82,2023-02-18
C0009,P110,Category_4,469.84,2023-09-02
C0639,P068,Category_6,400.4,2023-10-31
C1853,P266,Category_5,498.98,2023-12-15
C3646,P005,Category_4,178.6,2023-01-05
C2815,P419,Category_8,384.76,2023-03-03
C3460,P356,Category_4,203.96,2023-03-09
C3914,P037,Category_2,242.54,2023-04-28
C3139,P046,Category_9,315.62,2023-02-22
C0846,P161,Category_5,437.47,2023-07-08
C2452,P071,Category_5,492.12,2023-07-15
C1091,P329,Category_9,385.3,2023-12-13
C1171,P036,Category_2,211.79,2023-09-29
C4615,P005,Category_4,213.57,2023-11-09
C1345,P226,Category_7,370.1,2023-06-29
C1746,P322,Category_8,123.19,2023-03-19
C3373,P316,Category_3,59.68,2023-12-18
C3625,P441,Category_5,180.54,2023-04-22
C0711,P460,Category_9,147.18,2023-02-21
C1147,P386,Category_3,151.67,2023-03-05
C4830,P374,Category_9,120.64,2023-07-16
C2880,P494,Category_6,25.84,2023-08-08
C2577,P406,Category_1,13.85,2023-03-13
C2030,P142,Category_3,493.92,2023-11-27
C0691,P128,Category_9,216.75,2023-10-11
C4924,P308,Category_9,195.24,2023-11-08
C2335,P399,Category_7,341.43,2023-12-20
C0220,P435,Category_6,113.04,2023-12-04
C2472,P106,Category_7,475.23,2023-09-23
C4972,P261,Category_1,394.24,2023-04-07
C3210,P152,Category_9,49.26,2023-11-27
C0448,P402,Category_4,211.7,2023-05-03
C4055,P198,Category_10,440.16,2023-02-27
C1975,P256,Category_7,472.64,2023-11-23
C4866,P037,Category_2,236.36,2023-09-28
C0099,P185,Category_6,308.64,2023-06-12
C1082,P199,Category_4,87.68,2023-10-19
C3448,P188,Category_8,495.63,2023-10-07
C1416,P391,Category_6,119.68,2023-08-30
C0598,P009,Category_2,471.65,2023-10-28
C0554,P008,Category_9,326.58,2023-05-15
C1768,P021,Category_4,305.83,2023-01-31
C3261,P260,Category_7,258.78,2023-05-27
C4105,P393,Category_6,119.18,2023-08-01
C3470,P360,Category_9,92.38,2023-07-25
C0676,P328,Category_4,114.14,2023-10-02
C4405,P316,Category_3,97.29,2023-03-20
C2274,P043,Category_5,390.89,2023-06-08
C0648,P262,Category_3,178.31,2023-04-15
C1273,P275,Category_4,33.63,2023-06-17
C3201,P301,Category_10,484.71,2023-11-21
C0542,P159,Category_2,442.47,2023-12-24
C3584,P374,Category_9,464.24,2023-05-03
C0475,P126,Category_9,497.48,2023-02-14
C3560,P060,Category_2,91.08,2023-08-21
C4988,P029,Category_3,201.14,2023-06-08
C1439,P062,Category_2,380.33,2023-01-07
C1125,P360,Category_9,349.53,2023-01-06
C1343,P255,Category_3,81.18,2023-06-27
C4285,P265,Category_7,408.84,2023-05-13
C1368,P191,Category_4,116.1,2023-03-06
C2202,P376,Category_9,115.79,2023-03-02
C0241,P172,Category_3,270.8,2023-08-08
C2229,P269,Category_7,298.51,2023-02-02
C2155,P365,Category_7,292.14,2023-10-23
C0632,P255,Category_3,50.29,2023-08-22
C4185,P185,Category_6,439.34,2023-01-29
C4093,P440,Category_10,136.47,2023-10-18
C1368,P189,Category_2,69.11,2023-03-22
C2090,P396,Category_2,444.93,2023-02-22
C4702,P346,Category_2,478.05,2023-03-01
C1872,P380,Category_3,431.75,2023-09-18
C0022,P023,Category_7,405.71,2023-01-07
C2004,P024,Category_4,329.34,2023-08-30
C2982,P197,Category_4,277.67,2023-03-18
C1467,P477,Category_3,48.06,2023-01-19
C4530,P412,Category_3,207.18,2023-12-02
C3436,P115,Category_1,189.48,2023-06-14
C2034,P214,Category_3,133.58,2023-06-13
